date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:41	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:03:41%20GMT	https://www.californialogodesigns.com/terms.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/terms.php	(from https://www.californialogodesigns.com/healthcare-logo-design)
16:03:41	253/253	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:03:41%20GMT	https://www.californialogodesigns.com/privacy.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/privacy.php	(from https://www.californialogodesigns.com/healthcare-logo-design)
16:03:42	255/255	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:03:42%20GMT	https://www.californialogodesigns.com/portfolio.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/portfolio.php	(from https://www.californialogodesigns.com/healthcare-logo-design)
16:03:42	254/254	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:03:42%20GMT	https://www.californialogodesigns.com/packages.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/packages.php	(from https://www.californialogodesigns.com/healthcare-logo-design)
16:03:42	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:03:42%20GMT	https://www.californialogodesigns.com/contact-us.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/contact-us.php	(from https://www.californialogodesigns.com/healthcare-logo-design)
16:03:45	365638/365638	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2019:42:41%20GMT	https://www.californialogodesigns.com/images/marin-main-edu-brn-img.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/marin-main-edu-brn-img.png	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:47	83556/83556	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2016:45:09%20GMT	https://www.californialogodesigns.com/images/why-chose-img/marin-designer-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/marin-designer-2.png	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:47	65487/65487	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2016:45:10%20GMT	https://www.californialogodesigns.com/images/why-chose-img/marin-designer-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/marin-designer-1.png	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:50	28631/28631	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:28%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/1.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/1.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:51	18906/18906	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:28%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/2.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/2.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:52	79185/79185	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:29%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/3.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/3.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:53	38685/38685	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:29%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/4.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/4.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:53	17637/17637	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:30%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/5.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/5.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:55	21041/21041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:29%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/6.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/6.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:55	23616/23616	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:30%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/7.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/7.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:57	28595/28595	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:42%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/9.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/9.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:58	84346/84346	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:30%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/8.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/8.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:59	19645/19645	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:28%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/10.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/10.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:03:59	69357/69357	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202023%2016:45:09%20GMT	https://www.californialogodesigns.com/images/why-chose-img/marin-designer-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/why-chose-img/marin-designer-3.png	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:00	18249/18249	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:28%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/11.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/11.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:04	174281/174281	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:51%20GMT	https://www.californialogodesigns.com/images/Industries-icons/marin-slid-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/marin-slid-1.png	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:05	88463/88463	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:51%20GMT	https://www.californialogodesigns.com/images/Industries-icons/marin-slid-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/marin-slid-2.png	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:06	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/index.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/index.65d.delayed	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:06	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/logo-design.65e.delayed	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:06	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/2d-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/2d-logo-design.65f.delayed	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:06	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/3d-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/3d-logo-design.660.delayed	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:06	235395/235395	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:52%20GMT	https://www.californialogodesigns.com/images/Industries-icons/marin-slid-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/marin-slid-3.png	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:06	264/264	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:07%20GMT	https://www.californialogodesigns.com/mascot-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/mascot-logo-design.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:06	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/logo-illustration.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/logo-illustration.662.delayed	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:06	45916/45916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:28%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/marine/12.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/marine/12.jpg	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:07	266/266	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:07%20GMT	https://www.californialogodesigns.com/animated-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/animated-logo-design.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:07	272/272	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:07%20GMT	https://www.californialogodesigns.com/web-design-and-development.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/web-design-and-development.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:07	187217/187217	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:52%20GMT	https://www.californialogodesigns.com/images/Industries-icons/marin-slid-4.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/marin-slid-4.png	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:08	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:08%20GMT	https://www.californialogodesigns.com/print.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/print.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:08	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:08%20GMT	https://www.californialogodesigns.com/mobile-app.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/mobile-app.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:08	261/261	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:08%20GMT	https://www.californialogodesigns.com/video-animation.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/video-animation.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:09	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:09%20GMT	https://www.californialogodesigns.com/terms.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/terms.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:10	253/253	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:10%20GMT	https://www.californialogodesigns.com/privacy.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/privacy.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:10	255/255	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:10%20GMT	https://www.californialogodesigns.com/portfolio.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/portfolio.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:11	254/254	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:10%20GMT	https://www.californialogodesigns.com/packages.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/packages.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:11	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:11%20GMT	https://www.californialogodesigns.com/contact-us.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/contact-us.php	(from https://www.californialogodesigns.com/marine-logo-design)
16:04:15	25982/25982	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:42%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/1.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/1.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:16	26018/26018	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:39%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/2.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/2.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:17	28765/28765	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:39%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/3.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/3.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:18	12715/12715	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:39%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/4.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/4.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:19	46642/46642	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:39%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/5.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/5.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:19	30032/30032	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:39%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/6.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/6.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:20	134913/134913	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2019:42:41%20GMT	https://www.californialogodesigns.com/images/media-edu-brn-img.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/media-edu-brn-img.png	(from https://www.californialogodesigns.com/media-logo-design)
16:04:20	28631/28631	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:40%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/7.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/7.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:21	19500/19500	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:40%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/8.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/8.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:22	34467/34467	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:40%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/9.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/9.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:23	27647/27647	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:39%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/10.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/10.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:23	21975/21975	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:39%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/11.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/11.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:24	26748/26748	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2015:32:39%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/media/12.jpg	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/media/12.jpg	(from https://www.californialogodesigns.com/media-logo-design)
16:04:25	74126/74126	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:53%20GMT	https://www.californialogodesigns.com/images/Industries-icons/medi-slid-1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/medi-slid-1.png	(from https://www.californialogodesigns.com/media-logo-design)
16:04:27	222489/222489	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:53%20GMT	https://www.californialogodesigns.com/images/Industries-icons/medi-slid-2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/medi-slid-2.png	(from https://www.californialogodesigns.com/media-logo-design)
16:04:28	103069/103069	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:52%20GMT	https://www.californialogodesigns.com/images/Industries-icons/medi-slid-3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/medi-slid-3.png	(from https://www.californialogodesigns.com/media-logo-design)
16:04:28	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/index.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/index.67e.delayed	(from https://www.californialogodesigns.com/media-logo-design)
16:04:28	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/logo-design.67f.delayed	(from https://www.californialogodesigns.com/media-logo-design)
16:04:28	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/2d-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/2d-logo-design.680.delayed	(from https://www.californialogodesigns.com/media-logo-design)
16:04:28	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/3d-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/3d-logo-design.681.delayed	(from https://www.californialogodesigns.com/media-logo-design)
16:04:28	27594/27594	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:28:52%20GMT	https://www.californialogodesigns.com/images/Industries-icons/medi-slid-4.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/Industries-icons/medi-slid-4.png	(from https://www.californialogodesigns.com/media-logo-design)
16:04:28	264/264	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:29%20GMT	https://www.californialogodesigns.com/mascot-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/mascot-logo-design.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:29	0/-1	---M--	301	error ('')			https://www.californialogodesigns.com/logo-illustration.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/logo-illustration.683.delayed	(from https://www.californialogodesigns.com/media-logo-design)
16:04:29	266/266	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:29%20GMT	https://www.californialogodesigns.com/animated-logo-design.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/animated-logo-design.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:29	272/272	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:29%20GMT	https://www.californialogodesigns.com/web-design-and-development.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/web-design-and-development.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:30	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:30%20GMT	https://www.californialogodesigns.com/print.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/print.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:30	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:30%20GMT	https://www.californialogodesigns.com/mobile-app.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/mobile-app.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:31	261/261	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:31%20GMT	https://www.californialogodesigns.com/video-animation.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/video-animation.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:31	251/251	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:31%20GMT	https://www.californialogodesigns.com/terms.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/terms.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:32	253/253	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:32%20GMT	https://www.californialogodesigns.com/privacy.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/privacy.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:32	255/255	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:32%20GMT	https://www.californialogodesigns.com/portfolio.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/portfolio.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:32	254/254	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:32%20GMT	https://www.californialogodesigns.com/packages.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/packages.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:33	256/256	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Oct%202023%2009:04:33%20GMT	https://www.californialogodesigns.com/contact-us.php	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/contact-us.php	(from https://www.californialogodesigns.com/media-logo-design)
16:04:34	130060/130060	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2019:42:38%20GMT	https://www.californialogodesigns.com/images/main-dental-brn-img.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/main-dental-brn-img.png	(from https://www.californialogodesigns.com/dental-logo-design)
16:04:34	10353/10353	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:31:08%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/dental/1.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/dental/1.png	(from https://www.californialogodesigns.com/dental-logo-design)
16:04:36	105859/105859	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:31:10%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/dental/2.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/dental/2.png	(from https://www.californialogodesigns.com/dental-logo-design)
16:04:36	12081/12081	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:31:10%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/dental/3.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/dental/3.png	(from https://www.californialogodesigns.com/dental-logo-design)
16:04:38	14051/14051	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:31:11%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/dental/4.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/dental/4.png	(from https://www.californialogodesigns.com/dental-logo-design)
16:04:39	57972/57972	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:31:12%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/dental/5.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/dental/5.png	(from https://www.californialogodesigns.com/dental-logo-design)
16:04:40	14711/14711	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2015:31:12%20GMT	https://www.californialogodesigns.com/images/portfolio/industry/dental/6.png	C:/Users/Lenovo/Downloads/https___www.californialogodesigns.com_portfolio/www.californialogodesigns.com/images/portfolio/industry/dental/6.png	(from https://www.californialogodesigns.com/dental-logo-design)
